property_id,observed_price,fair_value_hat,lower_bound,upper_bound,interval_width,segment_label,data_quality_flag,valuation_gap,anomaly_score,anomaly_flag,top_drivers
2581900036,743000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
2734100065,445000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
2739200160,333000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
2770600853,585000.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
2919702040,599000.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
3191000240,400000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
3211240320,489950.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
3211270160,485000.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
3216900100,315000.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
3222049044,835000.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
3225069301,1230000.0,,,,,segment_5,suspect,,,insufficient_history,"grade, sqft_living, lat"
3327000090,210000.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
3332000135,315000.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
3432500765,320000.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
3438502083,310000.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
3630030500,561000.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
3630200480,680000.0,,,,,segment_5,ok,,,insufficient_history,"grade, sqft_living, lat"
3797000290,660000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
3885805665,1490000.0,,,,,segment_5,suspect,,,insufficient_history,"grade, sqft_living, lat"
4055701110,795000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
4137030040,299995.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
4137050130,294000.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
4206901215,920000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
4219400580,1690000.0,,,,,segment_5,suspect,,,insufficient_history,"grade, sqft_living, lat"
4315700175,440000.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
4340610040,312500.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
5009600010,248000.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
5135000160,670000.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
5412310080,235000.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
5451200520,850000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
5540000050,299000.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
5556300098,1240000.0,,,,,segment_5,suspect,,,insufficient_history,"grade, sqft_living, lat"
5637500180,520000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
6079500230,706000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
6119200085,495000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
6141100330,440000.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
6381501965,430000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
6392002635,594000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
6403500570,498500.0,,,,,segment_5,ok,,,insufficient_history,"grade, sqft_living, lat"
6788200295,620000.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
6817810310,405000.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
7016100120,440000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
7200001756,349950.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
7524100280,259000.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
7549800543,300000.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
7549801385,280000.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
7625702263,402000.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
7731100066,545000.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
7960100120,600000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
8562780180,336750.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
8562900520,640000.0,,,,,segment_5,ok,,,insufficient_history,"grade, sqft_living, lat"
8651520400,610750.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
8677900123,510000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
8824900050,656500.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
8850000285,350000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
8856700130,822000.0,,,,,segment_5,ok,,,insufficient_history,"grade, sqft_living, lat"
8925100255,1180000.0,,,,,segment_2,suspect,,,insufficient_history,"grade, sqft_living, lat"
9113200020,717000.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
9413600420,890000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
9510970310,789500.0,,,,,segment_5,ok,,,insufficient_history,"grade, sqft_living, lat"
9521100280,480000.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
42000245,171000.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
87000213,129000.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
291310180,379500.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
293000068,556000.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
822039004,849900.0,,,,,segment_0,ok,,,insufficient_history,"grade, sqft_living, lat"
945000250,370000.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
952006728,330000.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
982850080,415500.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
1005000036,285000.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
1022059161,454000.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
1025039145,775000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
1099600090,205000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
1224059049,810000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
1336800010,1340000.0,,,,,segment_2,suspect,,,insufficient_history,"grade, sqft_living, lat"
1423089055,845000.0,,,,,segment_5,ok,,,insufficient_history,"grade, sqft_living, lat"
1504800097,513000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
1523550480,580000.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
1545800205,324900.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
1646502055,530100.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
1702901340,718500.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
1760651000,250000.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
1774230090,697000.0,,,,,segment_5,ok,,,insufficient_history,"grade, sqft_living, lat"
1994200040,538000.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
2095500040,325000.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
2331300505,822500.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
2346800461,1120000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
2402100575,1130000.0,,,,,segment_5,suspect,,,insufficient_history,"grade, sqft_living, lat"
2725069050,863000.0,,,,,segment_5,ok,,,insufficient_history,"grade, sqft_living, lat"
2725069157,883000.0,,,,,segment_5,ok,,,insufficient_history,"grade, sqft_living, lat"
2817260130,622500.0,,,,,segment_5,ok,,,insufficient_history,"grade, sqft_living, lat"
2998800040,589000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
3127200041,589000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
3410600100,345000.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
3438500677,305000.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
3448720020,385000.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
3530490070,210000.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
3584900090,577000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
3585901025,1740000.0,,,,,segment_5,suspect,,,insufficient_history,"grade, sqft_living, lat"
3630220140,795000.0,,,,,segment_5,ok,,,insufficient_history,"grade, sqft_living, lat"
3645100280,385000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
3793700210,299000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
3830620710,206135.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
3834000820,458000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
3904900530,485000.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
3904960700,590000.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
4022900837,350000.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
4128000020,419000.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
4180400090,300000.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
4475800065,459950.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
5104511250,540000.0,,,,,segment_5,ok,,,insufficient_history,"grade, sqft_living, lat"
5332200530,910000.0,,,,,segment_5,ok,,,insufficient_history,"grade, sqft_living, lat"
5452800800,890000.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
5457800930,1700000.0,,,,,segment_2,suspect,,,insufficient_history,"grade, sqft_living, lat"
5459500145,975000.0,,,,,segment_5,ok,,,insufficient_history,"grade, sqft_living, lat"
5647900120,250600.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
6083000037,230000.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
6083000050,235000.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
6675500035,435000.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
6762700452,575000.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
7010700936,799000.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
7214790110,665000.0,,,,,segment_5,ok,,,insufficient_history,"grade, sqft_living, lat"
7304300906,304000.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
7385300020,725000.0,,,,,segment_5,ok,,,insufficient_history,"grade, sqft_living, lat"
7504200120,430000.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
7525050150,475000.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
7663700783,369500.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
7689600360,215000.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
7779200275,760000.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
7812801115,153000.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
7955060010,440000.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
8562900310,615000.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
8860500150,380000.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
9290850810,950000.0,,,,,segment_5,ok,,,insufficient_history,"grade, sqft_living, lat"
9475710060,370000.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
9500900430,265000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
9521100585,499950.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
9530100555,585000.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
9547205180,696000.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
9551201660,1030000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
1498304065,496752.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
1727500340,397500.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
2481630200,883000.0,,,,,segment_5,ok,,,insufficient_history,"grade, sqft_living, lat"
2744600040,330000.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
2826049282,530000.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
8163300320,850000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
8956000120,735000.0,,,,,segment_5,ok,,,insufficient_history,"grade, sqft_living, lat"
9578060540,525000.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
1118001820,1140000.0,,,,,segment_2,suspect,,,insufficient_history,"grade, sqft_living, lat"
1266200130,650000.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
2612000390,269950.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
3905010100,652500.0,,,,,segment_5,ok,,,insufficient_history,"grade, sqft_living, lat"
4037000080,416000.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
4037000160,506000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
6914700130,520500.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
223049087,277000.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
224069195,759950.0,,,,,segment_5,ok,,,insufficient_history,"grade, sqft_living, lat"
424069112,999000.0,,,,,segment_5,ok,,,insufficient_history,"grade, sqft_living, lat"
518500610,798800.0,,,,,segment_5,ok,,,insufficient_history,"grade, sqft_living, lat"
522059158,230000.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
603000150,335000.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
622079089,375000.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
795000765,92000.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
984000780,304000.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
1042700270,852880.0,,,,,segment_5,ok,,,insufficient_history,"grade, sqft_living, lat"
1133000235,450000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
1211000185,375000.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
1425059145,455000.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
1438000120,542525.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
1457500026,265000.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
1725800280,373000.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
1819800286,460000.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
1972201963,523950.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
2374200005,375000.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
2424000060,500000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
2425049066,1920000.0,,,,,segment_2,suspect,,,insufficient_history,"grade, sqft_living, lat"
2460600040,175000.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
2461900448,435000.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
2623089135,427000.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
2710600045,460000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
2817100910,385000.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
2919201365,650000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
3052700419,468500.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
3127200021,850000.0,,,,,segment_5,ok,,,insufficient_history,"grade, sqft_living, lat"
3220200040,1710000.0,,,,,segment_5,suspect,,,insufficient_history,"grade, sqft_living, lat"
3222059130,565000.0,,,,,segment_5,ok,,,insufficient_history,"grade, sqft_living, lat"
3223069118,554000.0,,,,,segment_5,ok,,,insufficient_history,"grade, sqft_living, lat"
3313600340,183000.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
3319500385,400000.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
3326059191,410000.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
3347401315,220000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
3448740070,429000.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
3529000930,530000.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
3626039424,320000.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
3630030110,534500.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
3754500010,899950.0,,,,,segment_5,ok,,,insufficient_history,"grade, sqft_living, lat"
3832080070,284000.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
3889100027,902000.0,,,,,segment_5,ok,,,insufficient_history,"grade, sqft_living, lat"
3990000050,465000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
4040800260,418000.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
4139380050,963000.0,,,,,segment_5,ok,,,insufficient_history,"grade, sqft_living, lat"
4219400520,1740000.0,,,,,segment_2,suspect,,,insufficient_history,"grade, sqft_living, lat"
5016000315,332000.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
5021900175,500000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
5078400210,921000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
5101408889,685000.0,,,,,segment_5,ok,,,insufficient_history,"grade, sqft_living, lat"
5216200090,385000.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
5244800695,524000.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
5416510920,385000.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
5631500505,576000.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
6031400013,150000.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
6121000090,295000.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
6204410200,371025.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
6300000364,235000.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
6619910230,545000.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
6751300255,470000.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
6788201015,690000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
6798100661,340000.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
6820100010,415000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
6908200080,667000.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
7130300785,418000.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
7167000020,792500.0,,,,,segment_0,suspect,,,insufficient_history,"grade, sqft_living, lat"
7199310170,518000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
7202331160,632500.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
7203100120,680000.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
7308600010,749995.0,,,,,segment_5,ok,,,insufficient_history,"grade, sqft_living, lat"
7518505851,552000.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
7701960990,862000.0,,,,,segment_5,ok,,,insufficient_history,"grade, sqft_living, lat"
7787920080,492500.0,,,,,segment_5,ok,,,insufficient_history,"grade, sqft_living, lat"
7856600900,825000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
7861300140,353500.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
7867500021,470000.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
7942602080,660000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
7972601995,245000.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
8035350090,435000.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
8078410210,566000.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
8127700735,1100000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
8691390460,699850.0,,,,,segment_5,ok,,,insufficient_history,"grade, sqft_living, lat"
8731901910,285500.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
8813400405,763101.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
8886000021,445000.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
8929000170,357186.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
9274201730,825000.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
9276200850,460000.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
9324320040,220000.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
9407102360,309212.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
9421500130,378000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
9475200030,499000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
9510970520,638000.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
9545240180,575000.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
9572000080,300000.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
9834200950,385000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
11501160,837700.0,,,,,segment_5,ok,,,insufficient_history,"grade, sqft_living, lat"
46100504,2030000.0,,,,,segment_5,suspect,,,insufficient_history,"grade, sqft_living, lat"
114101426,375000.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
238000244,421000.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
259000240,506000.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
290000095,675000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
293600080,280000.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
324069112,1330000.0,,,,,segment_5,suspect,,,insufficient_history,"grade, sqft_living, lat"
421000465,269500.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
629810800,900000.0,,,,,segment_5,ok,,,insufficient_history,"grade, sqft_living, lat"
868000305,554000.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
1079350090,332000.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
1176001293,2480000.0,,,,,segment_5,suspect,,,insufficient_history,"grade, sqft_living, lat"
1257202430,1010000.0,,,,,segment_5,ok,,,insufficient_history,"grade, sqft_living, lat"
1336800185,1190000.0,,,,,segment_2,suspect,,,insufficient_history,"grade, sqft_living, lat"
1545808110,250000.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
1560800110,580000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
1774200060,669000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
1795920350,605000.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
1796360470,247200.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
1828001130,545000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
1868901815,547000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
1924059029,4670000.0,,,,,segment_5,suspect,,,insufficient_history,"grade, sqft_living, lat"
2044500213,310000.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
2111010080,330000.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
2126059219,493000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
2391600165,475000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
2423029009,465000.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
2423029245,550000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
2472950160,229950.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
2473410360,345000.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
2624049035,560000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
2749600245,640000.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
2770601769,435000.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
2771602420,472000.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
2771604190,824000.0,,,,,segment_5,ok,,,insufficient_history,"grade, sqft_living, lat"
2998300146,936000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
3131201865,458000.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
3142600130,667500.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
3205400150,402000.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
3210200373,204950.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
3216900070,382500.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
3224500240,950000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
3327000140,235000.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
3331500940,342000.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
3426049031,870000.0,,,,,segment_5,ok,,,insufficient_history,"grade, sqft_living, lat"
3459100300,405000.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
3546000070,255000.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
3580900200,440000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
3630080430,451000.0,,,,,segment_4,ok,,,insufficient_history,"grade, sqft_living, lat"
3860900003,1170000.0,,,,,segment_5,suspect,,,insufficient_history,"grade, sqft_living, lat"
3886902615,720000.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
3889100029,810000.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
3896100130,1540000.0,,,,,segment_3,suspect,,,insufficient_history,"grade, sqft_living, lat"
3905030480,536000.0,,,,,segment_3,ok,,,insufficient_history,"grade, sqft_living, lat"
4023500990,260000.0,,,,,segment_1,ok,,,insufficient_history,"grade, sqft_living, lat"
4060000290,253000.0,,,,,segment_2,ok,,,insufficient_history,"grade, sqft_living, lat"
